Date,Close
1/29/1993 16:00:00,43.94
2/5/1993 16:00:00,44.97
2/12/1993 16:00:00,44.59
2/19/1993 16:00:00,43.56
2/26/1993 16:00:00,44.41
3/5/1993 16:00:00,44.75
3/12/1993 16:00:00,45.09
3/19/1993 16:00:00,45.03
3/26/1993 16:00:00,44.91
4/2/1993 16:00:00,44.09
4/8/1993 16:00:00,44.28
4/16/1993 16:00:00,44.94
4/23/1993 16:00:00,43.75
4/30/1993 16:00:00,44.03
5/7/1993 16:00:00,44.34
5/14/1993 16:00:00,44
5/21/1993 16:00:00,44.75
5/28/1993 16:00:00,45.22
6/4/1993 16:00:00,45.28
6/11/1993 16:00:00,45.09
6/18/1993 16:00:00,44.5
6/25/1993 16:00:00,44.78
7/2/1993 16:00:00,44.69
7/9/1993 16:00:00,44.97
7/16/1993 16:00:00,44.75
7/23/1993 16:00:00,44.72
7/30/1993 16:00:00,44.84
8/6/1993 16:00:00,44.97
8/13/1993 16:00:00,45.13
8/20/1993 16:00:00,45.81
8/27/1993 16:00:00,46.25
9/3/1993 16:00:00,46.38
9/10/1993 16:00:00,46.41
9/17/1993 16:00:00,45.81
9/24/1993 16:00:00,45.78
10/1/1993 16:00:00,46.16
10/8/1993 16:00:00,46.06
10/15/1993 16:00:00,47.06
10/22/1993 16:00:00,46.38
10/29/1993 16:00:00,46.84
11/5/1993 16:00:00,46.06
11/12/1993 16:00:00,46.59
11/19/1993 16:00:00,46.31
11/26/1993 16:00:00,46.5
12/3/1993 16:00:00,46.72
12/10/1993 16:00:00,46.59
12/17/1993 16:00:00,46.56
12/23/1993 16:00:00,46.75
12/31/1993 16:00:00,46.59
1/7/1994 16:00:00,47.03
1/14/1994 16:00:00,47.41
1/21/1994 16:00:00,47.38
1/28/1994 16:00:00,47.88
2/4/1994 16:00:00,46.97
2/11/1994 16:00:00,47.16
2/18/1994 16:00:00,46.88
2/25/1994 16:00:00,46.81
3/4/1994 16:00:00,46.69
3/11/1994 16:00:00,46.84
3/18/1994 16:00:00,46.97
3/25/1994 16:00:00,45.94
3/31/1994 16:00:00,44.59
4/8/1994 16:00:00,44.69
4/15/1994 16:00:00,44.59
4/22/1994 16:00:00,44.86
4/29/1994 16:00:00,45.09
5/6/1994 16:00:00,44.75
5/13/1994 16:00:00,44.52
5/20/1994 16:00:00,45.56
5/27/1994 16:00:00,45.88
6/3/1994 16:00:00,46.23
6/10/1994 16:00:00,46.11
6/17/1994 16:00:00,45.88
6/24/1994 16:00:00,44.06
7/1/1994 16:00:00,44.56
7/8/1994 16:00:00,44.91
7/15/1994 16:00:00,45.39
7/22/1994 16:00:00,45.34
7/29/1994 16:00:00,45.91
8/5/1994 16:00:00,45.78
8/12/1994 16:00:00,46.33
