Date,Close
1/8/2010 16:00:00,4.76
1/15/2010 16:00:00,4.63
1/22/2010 16:00:00,4.12
1/29/2010 16:00:00,3.88
2/5/2010 16:00:00,3.79
2/12/2010 16:00:00,3.95
2/19/2010 16:00:00,4.31
2/26/2010 16:00:00,4.25
3/5/2010 16:00:00,4.67
3/12/2010 16:00:00,4.83
3/19/2010 16:00:00,4.93
3/26/2010 16:00:00,4.91
4/1/2010 16:00:00,5.07
4/9/2010 16:00:00,5.3
4/16/2010 16:00:00,5.29
4/23/2010 16:00:00,5.62
4/30/2010 16:00:00,5.21
5/7/2010 16:00:00,4.2
5/14/2010 16:00:00,4.51
5/21/2010 16:00:00,3.91
5/28/2010 16:00:00,3.96
6/4/2010 16:00:00,3.67
6/11/2010 16:00:00,3.93
6/18/2010 16:00:00,4.2
6/25/2010 16:00:00,3.76
7/2/2010 16:00:00,3.18
7/9/2010 16:00:00,3.72
7/16/2010 16:00:00,3.57
7/23/2010 16:00:00,3.97
7/30/2010 16:00:00,3.95
8/6/2010 16:00:00,4.17
8/13/2010 16:00:00,3.7
8/20/2010 16:00:00,3.64
8/27/2010 16:00:00,3.56
9/3/2010 16:00:00,3.97
9/10/2010 16:00:00,4.03
9/17/2010 16:00:00,4.21
9/24/2010 16:00:00,4.45
10/1/2010 16:00:00,4.45
10/8/2010 16:00:00,4.66
10/15/2010 16:00:00,4.8
10/22/2010 16:00:00,4.88
10/29/2010 16:00:00,4.91
11/5/2010 16:00:00,5.44
11/12/2010 16:00:00,5.11
11/19/2010 16:00:00,5.13
11/26/2010 16:00:00,4.98
12/3/2010 16:00:00,5.48
12/10/2010 16:00:00,5.67
12/17/2010 16:00:00,5.75
12/23/2010 16:00:00,5.92
12/31/2010 16:00:00,5.96
1/7/2011 16:00:00,6.13
1/14/2011 16:00:00,6.44
1/21/2011 16:00:00,6.29
1/28/2011 16:00:00,6.21
2/4/2011 16:00:00,6.71
2/11/2011 16:00:00,7.04
2/18/2011 16:00:00,7.26
2/25/2011 16:00:00,6.88
3/4/2011 16:00:00,6.9
3/11/2011 16:00:00,6.61
3/18/2011 16:00:00,6.24
3/25/2011 16:00:00,6.77
4/1/2011 16:00:00,7.07
4/8/2011 16:00:00,7.01
4/15/2011 16:00:00,6.89
4/21/2011 16:00:00,7.16
4/29/2011 16:00:00,7.6
5/6/2011 16:00:00,7.2
5/13/2011 16:00:00,7.18
5/20/2011 16:00:00,7.11
5/27/2011 16:00:00,7.1
6/3/2011 16:00:00,6.6
6/10/2011 16:00:00,6.14
6/17/2011 16:00:00,6.13
6/24/2011 16:00:00,6.12
7/1/2011 16:00:00,7.17
7/8/2011 16:00:00,7.27
7/15/2011 16:00:00,6.81
7/22/2011 16:00:00,7.24
7/29/2011 16:00:00,6.39
8/5/2011 16:00:00,4.96
8/12/2011 16:00:00,4.59
8/19/2011 16:00:00,3.91
8/26/2011 16:00:00,4.48
9/2/2011 16:00:00,4.44
9/9/2011 16:00:00,4.21
9/16/2011 16:00:00,4.91
9/23/2011 16:00:00,3.95
9/30/2011 16:00:00,3.86
10/7/2011 16:00:00,4.09
10/14/2011 16:00:00,4.86
10/21/2011 16:00:00,4.99
10/28/2011 16:00:00,5.58
11/4/2011 16:00:00,5.17
11/11/2011 16:00:00,5.24
11/18/2011 16:00:00,4.67
11/25/2011 16:00:00,4.04
12/2/2011 16:00:00,4.97
12/9/2011 16:00:00,5.08
12/16/2011 16:00:00,4.62
12/23/2011 16:00:00,5.17
12/30/2011 16:00:00,5.07
1/6/2012 16:00:00,5.33
1/13/2012 16:00:00,5.5
1/20/2012 16:00:00,5.83
1/27/2012 16:00:00,5.9
2/3/2012 16:00:00,6.29
2/10/2012 16:00:00,6.26
2/17/2012 16:00:00,6.54
2/24/2012 16:00:00,6.61
3/2/2012 16:00:00,6.65
3/9/2012 16:00:00,6.68
3/16/2012 16:00:00,7.16
3/23/2012 16:00:00,7.04
3/30/2012 16:00:00,7.18
4/5/2012 16:00:00,7.03
4/13/2012 16:00:00,6.63
4/20/2012 16:00:00,6.74
4/27/2012 16:00:00,7.1
5/4/2012 16:00:00,6.58
5/11/2012 16:00:00,6.37
5/18/2012 16:00:00,5.54
5/25/2012 16:00:00,5.86
6/1/2012 16:00:00,5.32
6/8/2012 16:00:00,5.92
6/15/2012 16:00:00,6.09
6/22/2012 16:00:00,6
6/29/2012 16:00:00,6.35
7/6/2012 16:00:00,6.26
7/13/2012 16:00:00,6.28
7/20/2012 16:00:00,6.38
7/27/2012 16:00:00,6.67
8/3/2012 16:00:00,6.75
8/10/2012 16:00:00,6.97
8/17/2012 16:00:00,7.17
8/24/2012 16:00:00,7.06
8/31/2012 16:00:00,6.98
9/7/2012 16:00:00,7.48
9/14/2012 16:00:00,7.93
9/21/2012 16:00:00,7.83
9/28/2012 16:00:00,7.52
10/5/2012 16:00:00,7.85
10/12/2012 16:00:00,7.33
10/19/2012 16:00:00,7.4
10/26/2012 16:00:00,7.08
11/2/2012 16:00:00,7.1
11/9/2012 16:00:00,6.57
11/16/2012 16:00:00,6.32
11/23/2012 16:00:00,7.01
11/30/2012 16:00:00,7.13
12/7/2012 16:00:00,7.17
12/14/2012 16:00:00,7.12
12/21/2012 16:00:00,7.39
12/28/2012 16:00:00,6.94
1/4/2013 16:00:00,7.92
1/11/2013 16:00:00,8.03
1/18/2013 16:00:00,8.22
1/25/2013 16:00:00,8.54
2/1/2013 16:00:00,8.71
2/8/2013 16:00:00,8.79
2/15/2013 16:00:00,8.84
2/22/2013 16:00:00,8.79
3/1/2013 16:00:00,8.82
3/8/2013 16:00:00,9.4
3/15/2013 16:00:00,9.59
3/22/2013 16:00:00,9.53
3/28/2013 16:00:00,9.7
4/5/2013 16:00:00,9.45
4/12/2013 16:00:00,10.12
4/19/2013 16:00:00,9.45
4/26/2013 16:00:00,9.99
5/3/2013 16:00:00,10.53
5/10/2013 16:00:00,10.96
5/17/2013 16:00:00,11.66
5/24/2013 16:00:00,11.32
5/31/2013 16:00:00,10.94
6/7/2013 16:00:00,11.16
6/14/2013 16:00:00,10.83
6/21/2013 16:00:00,10.16
6/28/2013 16:00:00,10.31
7/5/2013 16:00:00,10.89
7/12/2013 16:00:00,11.8
7/19/2013 16:00:00,12.18
7/26/2013 16:00:00,12.14
8/2/2013 16:00:00,12.53
8/9/2013 16:00:00,12.18
8/16/2013 16:00:00,11.44
8/23/2013 16:00:00,11.57
8/30/2013 16:00:00,10.94
9/6/2013 16:00:00,11.42
9/13/2013 16:00:00,12.11
9/20/2013 16:00:00,12.59
9/27/2013 16:00:00,12.2
10/4/2013 16:00:00,12.15
10/11/2013 16:00:00,12.43
10/18/2013 16:00:00,13.32
10/25/2013 16:00:00,13.68
11/1/2013 16:00:00,13.74
11/8/2013 16:00:00,13.97
11/15/2013 16:00:00,14.63
11/22/2013 16:00:00,14.79
11/29/2013 16:00:00,14.82
12/6/2013 16:00:00,14.8
12/13/2013 16:00:00,14.1
12/20/2013 16:00:00,15.18
12/27/2013 16:00:00,15.75
1/3/2014 16:00:00,15.47
1/10/2014 16:00:00,15.78
1/17/2014 16:00:00,15.64
1/24/2014 16:00:00,14.43
1/31/2014 16:00:00,14.23
2/7/2014 16:00:00,14.57
2/14/2014 16:00:00,15.62
2/21/2014 16:00:00,15.59
2/28/2014 16:00:00,16.2
3/7/2014 16:00:00,16.68
3/14/2014 16:00:00,15.73
3/21/2014 16:00:00,16.33
3/28/2014 16:00:00,16.13
4/4/2014 16:00:00,16.36
4/11/2014 16:00:00,15.06
4/17/2014 16:00:00,16.27
4/25/2014 16:00:00,16.25
5/2/2014 16:00:00,16.72
5/9/2014 16:00:00,16.67
5/16/2014 16:00:00,16.69
5/23/2014 16:00:00,17.3
5/30/2014 16:00:00,17.88
6/6/2014 16:00:00,18.67
6/13/2014 16:00:00,18.31
6/20/2014 16:00:00,19.08
6/27/2014 16:00:00,19.02
7/3/2014 16:00:00,19.73
7/11/2014 16:00:00,19.26
7/18/2014 16:00:00,19.53
7/25/2014 16:00:00,19.55
8/1/2014 16:00:00,18
8/8/2014 16:00:00,18.17
8/15/2014 16:00:00,18.89
8/22/2014 16:00:00,19.88
8/29/2014 16:00:00,20.33
9/5/2014 16:00:00,20.45
9/12/2014 16:00:00,19.83
9/19/2014 16:00:00,20.58
9/26/2014 16:00:00,19.7
10/3/2014 16:00:00,19.25
10/10/2014 16:00:00,17.5
10/17/2014 16:00:00,16.9
10/24/2014 16:00:00,19.04
10/31/2014 16:00:00,20.6
11/7/2014 16:00:00,21.1
11/14/2014 16:00:00,21.37
11/21/2014 16:00:00,22.15
11/28/2014 16:00:00,22.31
12/5/2014 16:00:00,22.54
12/12/2014 16:00:00,20.25
12/19/2014 16:00:00,22.28
12/26/2014 16:00:00,22.91
1/2/2015 16:00:00,21.91
1/9/2015 16:00:00,21.47
1/16/2015 16:00:00,20.6
1/23/2015 16:00:00,21.63
1/30/2015 16:00:00,19.9
2/6/2015 16:00:00,21.71
2/13/2015 16:00:00,23.08
2/20/2015 16:00:00,23.55
2/27/2015 16:00:00,23.34
3/6/2015 16:00:00,22.28
3/13/2015 16:00:00,21.7
3/20/2015 16:00:00,23.45
3/27/2015 16:00:00,21.89
4/2/2015 16:00:00,22.07
4/10/2015 16:00:00,23.25
4/17/2015 16:00:00,22.55
4/24/2015 16:00:00,23.76
5/1/2015 16:00:00,23.39
5/8/2015 16:00:00,23.67
5/15/2015 16:00:00,23.94
5/22/2015 16:00:00,24.11
5/29/2015 16:00:00,23.47
6/5/2015 16:00:00,22.99
6/12/2015 16:00:00,23.06
6/19/2015 16:00:00,23.51
6/26/2015 16:00:00,23.3
7/2/2015 16:00:00,22.41
7/10/2015 16:00:00,22.42
7/17/2015 16:00:00,24.06
7/24/2015 16:00:00,22.55
7/31/2015 16:00:00,23.33
8/7/2015 16:00:00,22.49
8/14/2015 16:00:00,22.93
8/21/2015 16:00:00,19.13
8/28/2015 16:00:00,19.42
9/4/2015 16:00:00,17.42
9/11/2015 16:00:00,18.51
9/18/2015 16:00:00,18.39
9/25/2015 16:00:00,17.64
10/2/2015 16:00:00,18.16
10/9/2015 16:00:00,19.97
10/16/2015 16:00:00,20.49
10/23/2015 16:00:00,21.79
10/30/2015 16:00:00,21.91
11/6/2015 16:00:00,22.56
11/13/2015 16:00:00,20.21
11/20/2015 16:00:00,22.28
11/27/2015 16:00:00,22.33
12/4/2015 16:00:00,22.26
12/11/2015 16:00:00,19.86
12/18/2015 16:00:00,19.54
12/24/2015 16:00:00,21.25
12/31/2015 16:00:00,20.72
1/8/2016 16:00:00,17.2
1/15/2016 16:00:00,16.03
1/22/2016 16:00:00,16.68
1/29/2016 16:00:00,17.47
2/5/2016 16:00:00,15.92
2/12/2016 16:00:00,15.55
2/19/2016 16:00:00,16.91
2/26/2016 16:00:00,17.7
3/4/2016 16:00:00,19.15
3/11/2016 16:00:00,19.78
3/18/2016 16:00:00,20.56
3/24/2016 16:00:00,20.2
4/1/2016 16:00:00,21.3
4/8/2016 16:00:00,20.56
4/15/2016 16:00:00,21.53
4/22/2016 16:00:00,21.9
4/29/2016 16:00:00,21.06
5/6/2016 16:00:00,20.85
5/13/2016 16:00:00,20.52
5/20/2016 16:00:00,20.7
5/27/2016 16:00:00,22.15
6/3/2016 16:00:00,22.18
6/10/2016 16:00:00,22.1
6/17/2016 16:00:00,21.3
6/24/2016 16:00:00,20.18
7/1/2016 16:00:00,22.12
7/8/2016 16:00:00,23.01
7/15/2016 16:00:00,24.02
7/22/2016 16:00:00,24.48
7/29/2016 16:00:00,24.45
8/5/2016 16:00:00,24.78
8/12/2016 16:00:00,24.86
8/19/2016 16:00:00,24.88
8/26/2016 16:00:00,24.43
9/2/2016 16:00:00,24.78
9/9/2016 16:00:00,23.03
9/16/2016 16:00:00,23.35
9/23/2016 16:00:00,24.2
9/30/2016 16:00:00,24.3
10/7/2016 16:00:00,23.84
10/14/2016 16:00:00,23.17
10/21/2016 16:00:00,23.43
10/28/2016 16:00:00,22.94
11/4/2016 16:00:00,21.64
11/11/2016 16:00:00,24.15
11/18/2016 16:00:00,24.82
11/25/2016 16:00:00,25.85
12/2/2016 16:00:00,25.18
12/9/2016 16:00:00,27.59
12/16/2016 16:00:00,27.53
12/23/2016 16:00:00,27.72
12/30/2016 16:00:00,26.94
1/6/2017 16:00:00,28.25
1/13/2017 16:00:00,28.16
1/20/2017 16:00:00,28.01
1/27/2017 16:00:00,28.85
2/3/2017 16:00:00,28.93
2/10/2017 16:00:00,29.74
2/17/2017 16:00:00,31.11
2/24/2017 16:00:00,31.79
3/3/2017 16:00:00,32.42
3/10/2017 16:00:00,32.06
3/17/2017 16:00:00,32.21
3/24/2017 16:00:00,30.91
3/31/2017 16:00:00,31.59
4/7/2017 16:00:00,31.36
4/13/2017 16:00:00,30.3
4/21/2017 16:00:00,31.04
4/28/2017 16:00:00,32.44
5/5/2017 16:00:00,33.04
5/12/2017 16:00:00,32.76
5/19/2017 16:00:00,32.36
5/26/2017 16:00:00,33.8
6/2/2017 16:00:00,34.74
6/9/2017 16:00:00,34.45
6/16/2017 16:00:00,34.55
6/23/2017 16:00:00,34.78
6/30/2017 16:00:00,34.13
7/7/2017 16:00:00,34.2
7/14/2017 16:00:00,35.62
7/21/2017 16:00:00,36.22
7/28/2017 16:00:00,36.19
8/4/2017 16:00:00,36.39
8/11/2017 16:00:00,34.89
8/18/2017 16:00:00,34.23
8/25/2017 16:00:00,34.94
9/1/2017 16:00:00,36.39
9/8/2017 16:00:00,35.76
9/15/2017 16:00:00,37.42
9/22/2017 16:00:00,37.51
9/29/2017 16:00:00,38.23
10/6/2017 16:00:00,39.69
10/13/2017 16:00:00,39.93
10/20/2017 16:00:00,40.88
10/27/2017 16:00:00,41.15
11/3/2017 16:00:00,41.46
11/10/2017 16:00:00,41.26
11/17/2017 16:00:00,41.13
11/24/2017 16:00:00,42.25
12/1/2017 16:00:00,44.25
12/8/2017 16:00:00,44.73
12/15/2017 16:00:00,44.27
12/22/2017 16:00:00,44.6
12/29/2017 16:00:00,44.33
1/5/2018 16:00:00,47.45
1/12/2018 16:00:00,49.82
1/19/2018 16:00:00,51.09
1/26/2018 16:00:00,54.48
2/2/2018 16:00:00,48.27
2/9/2018 16:00:00,40.83
2/16/2018 16:00:00,46.2
2/23/2018 16:00:00,46.98
3/2/2018 16:00:00,44.06
3/9/2018 16:00:00,48.89
3/16/2018 16:00:00,46.96
3/23/2018 16:00:00,38.93
3/29/2018 16:00:00,41.29
4/6/2018 16:00:00,39.34
4/13/2018 16:00:00,41.73
4/20/2018 16:00:00,42.32
4/27/2018 16:00:00,42.2
5/4/2018 16:00:00,41.85
5/11/2018 16:00:00,44.97
5/18/2018 16:00:00,44.31
5/25/2018 16:00:00,44.65
6/1/2018 16:00:00,45.27
6/8/2018 16:00:00,47.49
6/15/2018 16:00:00,47.56
6/22/2018 16:00:00,46.25
6/29/2018 16:00:00,44.54
7/6/2018 16:00:00,46.37
7/13/2018 16:00:00,48.45
7/20/2018 16:00:00,48.51
7/27/2018 16:00:00,49.33
8/3/2018 16:00:00,50.41
8/10/2018 16:00:00,50.1
8/17/2018 16:00:00,51
8/24/2018 16:00:00,52.25
8/31/2018 16:00:00,53.75
9/7/2018 16:00:00,52.19
9/14/2018 16:00:00,53.96
9/21/2018 16:00:00,55.25
9/28/2018 16:00:00,54.32
10/5/2018 16:00:00,52.79
10/12/2018 16:00:00,46.17
10/19/2018 16:00:00,46.06
10/26/2018 16:00:00,40.56
11/2/2018 16:00:00,43.48
11/9/2018 16:00:00,46.33
11/16/2018 16:00:00,44.12
11/23/2018 13:00:00,39.2
11/30/2018 16:00:00,44.86
12/7/2018 16:00:00,38.89
12/14/2018 16:00:00,37.44
12/21/2018 16:00:00,29.91
12/28/2018 16:00:00,32.01
1/4/2019 16:00:00,33.57
1/11/2019 16:00:00,36.24
1/18/2019 16:00:00,39.35
1/25/2019 16:00:00,39.1
2/1/2019 16:00:00,40.83
2/8/2019 16:00:00,40.94
2/15/2019 16:00:00,44.07
2/22/2019 16:00:00,44.91
3/1/2019 16:00:00,45.45
3/8/2019 16:00:00,42.53
3/15/2019 16:00:00,46.33
3/22/2019 16:00:00,45.18
3/29/2019 16:00:00,46.76
4/5/2019 16:00:00,49.66
4/12/2019 16:00:00,50.45
4/18/2019 16:00:00,50.3
4/26/2019 16:00:00,52.02
5/3/2019 16:00:00,52.25
5/10/2019 16:00:00,48.97
5/17/2019 16:00:00,47.73
5/24/2019 16:00:00,46.06
5/31/2019 16:00:00,42.52
6/7/2019 16:00:00,48.26
6/14/2019 16:00:00,49.01
6/21/2019 16:00:00,52.16
6/28/2019 16:00:00,51.35
7/5/2019 16:00:00,53.99
7/12/2019 16:00:00,55.16
7/19/2019 16:00:00,53.18
7/26/2019 16:00:00,55.74
8/2/2019 16:00:00,50.67
8/9/2019 16:00:00,49.73
8/16/2019 16:00:00,48.08
8/23/2019 16:00:00,45.98
8/30/2019 16:00:00,49.64
9/6/2019 16:00:00,52.44
9/13/2019 16:00:00,53.96
9/20/2019 16:00:00,53.06
9/27/2019 16:00:00,51.52
10/4/2019 16:00:00,50.82
10/11/2019 16:00:00,51.73
10/18/2019 16:00:00,52.5
10/25/2019 16:00:00,54.46
11/1/2019 16:00:00,56.8
11/8/2019 16:00:00,58.29
11/15/2019 16:00:00,59.9
11/22/2019 16:00:00,59.33
11/29/2019 13:00:00,61.22
12/6/2019 16:00:00,61.41
12/13/2019 16:00:00,62.8
12/20/2019 16:00:00,65.89
12/27/2019 16:00:00,66.74
1/3/2020 16:00:00,66.28
1/10/2020 16:00:00,68.28
1/17/2020 16:00:00,72.25
1/24/2020 16:00:00,70.05
1/31/2020 16:00:00,65.5
2/7/2020 16:00:00,71.91
2/14/2020 16:00:00,75.38
2/21/2020 16:00:00,72.51
2/28/2020 16:00:00,50.26
3/6/2020 16:00:00,49.7
3/13/2020 16:00:00,34.04
3/20/2020 16:00:00,19.12
3/27/2020 16:00:00,24.9
4/3/2020 16:00:00,23.11
4/9/2020 16:00:00,31.98
4/17/2020 16:00:00,34.76
4/24/2020 16:00:00,33.24
5/1/2020 16:00:00,32.99
5/8/2020 16:00:00,36.39
5/15/2020 16:00:00,33.96
5/22/2020 16:00:00,37.19
5/29/2020 16:00:00,40.53
6/5/2020 16:00:00,46.77
6/12/2020 16:00:00,39.88
6/19/2020 16:00:00,42.13
6/26/2020 16:00:00,38.54
7/2/2020 16:00:00,43.25
7/10/2020 16:00:00,45.45
7/17/2020 16:00:00,47.13
7/24/2020 16:00:00,46.74
7/31/2020 16:00:00,49.21
8/7/2020 16:00:00,52.87
8/14/2020 16:00:00,53.91
8/21/2020 16:00:00,55.13
8/28/2020 16:00:00,60.71
9/4/2020 16:00:00,56.35
9/11/2020 16:00:00,51.94
9/18/2020 16:00:00,50.97
9/25/2020 16:00:00,49.85
10/2/2020 16:00:00,52.18
10/9/2020 16:00:00,58.22
10/16/2020 16:00:00,58.41
10/23/2020 16:00:00,57.52
10/30/2020 16:00:00,48.14
11/6/2020 16:00:00,59.14
11/13/2020 16:00:00,63.12
11/20/2020 16:00:00,61.62
11/27/2020 13:00:00,65.98
12/4/2020 16:00:00,69.36
12/11/2020 16:00:00,67.28
12/18/2020 16:00:00,69.71
12/24/2020 13:00:00,69.5
12/31/2020 16:00:00,72.25
1/8/2021 16:00:00,76.38
1/15/2021 16:00:00,73.02
1/22/2021 16:00:00,77.23
1/29/2021 16:00:00,69.53
2/5/2021 16:00:00,79.69
2/12/2021 16:00:00,82.78
2/19/2021 16:00:00,81.07
2/26/2021 16:00:00,75.01
3/5/2021 16:00:00,76.58
3/12/2021 16:00:00,82.96
3/19/2021 16:00:00,80.79
3/26/2021 16:00:00,84.63
4/1/2021 16:00:00,87.54
4/9/2021 16:00:00,94.81
4/16/2021 16:00:00,98.92
4/23/2021 16:00:00,98.26
4/30/2021 16:00:00,98.72
5/7/2021 16:00:00,102.01
5/14/2021 16:00:00,97.76
5/21/2021 16:00:00,96.44
5/28/2021 16:00:00,100.05
6/4/2021 16:00:00,101.79
6/11/2021 16:00:00,103.03
6/18/2021 16:00:00,97.21
6/25/2021 16:00:00,105.43
7/2/2021 16:00:00,110.78
7/9/2021 16:00:00,111.96
7/16/2021 16:00:00,108.75
7/23/2021 16:00:00,115.12
7/30/2021 16:00:00,113.88
8/6/2021 16:00:00,117.03
8/13/2021 16:00:00,119.67
8/20/2021 16:00:00,117.58
8/27/2021 16:00:00,122.93
9/3/2021 16:00:00,125.27
9/10/2021 16:00:00,119.02
9/17/2021 16:00:00,116.85
9/24/2021 16:00:00,118.53
10/1/2021 16:00:00,110.69
10/8/2021 16:00:00,113.28
10/15/2021 16:00:00,119.39
10/22/2021 16:00:00,125.2
10/29/2021 16:00:00,130.23
11/5/2021 16:00:00,138.21
11/12/2021 16:00:00,137.08
11/19/2021 16:00:00,138.47
11/26/2021 13:15:00,129.52
12/3/2021 16:00:00,124.34
12/10/2021 16:00:00,139.1
12/17/2021 16:00:00,130.79
12/23/2021 16:00:00,139.67
12/31/2021 16:00:00,143.41
1/7/2022 16:00:00,135.37
1/14/2022 16:00:00,133.94
1/21/2022 16:00:00,111.78
1/28/2022 16:00:00,114.58
2/4/2022 16:00:00,119.45
2/11/2022 16:00:00,112.56
2/18/2022 16:00:00,107.44
2/25/2022 16:00:00,109.62
3/4/2022 16:00:00,105.27
3/11/2022 16:00:00,96.17
3/18/2022 16:00:00,114.39
3/25/2022 16:00:00,120.63
4/1/2022 16:00:00,120.58
4/8/2022 16:00:00,116.41
4/14/2022 16:00:00,108.65
4/22/2022 16:00:00,99.69
4/29/2022 16:00:00,89.34
5/6/2022 16:00:00,88.23
5/13/2022 16:00:00,81.46
5/20/2022 16:00:00,73.85
5/27/2022 16:00:00,89.01
6/3/2022 16:00:00,85.75
6/10/2022 16:00:00,72.96
6/17/2022 16:00:00,60.47
6/24/2022 16:00:00,72.69
7/1/2022 16:00:00,67.67
7/8/2022 16:00:00,71.63
7/15/2022 16:00:00,69.54
7/22/2022 16:00:00,74.8
7/29/2022 16:00:00,84.47
8/5/2022 16:00:00,85.06
8/12/2022 16:00:00,93.47
8/19/2022 16:00:00,90.08
8/26/2022 16:00:00,79.22
9/2/2022 16:00:00,71.52
9/9/2022 16:00:00,79.49
9/16/2022 16:00:00,67.97
9/23/2022 16:00:00,58.89
9/30/2022 16:00:00,53.58
10/7/2022 16:00:00,55.63
10/14/2022 16:00:00,52.98
10/21/2022 16:00:00,60.34
10/28/2022 16:00:00,67.46
11/4/2022 16:00:00,60.77
11/11/2022 16:00:00,71.39
11/18/2022 16:00:00,69.92
11/25/2022 13:15:00,73.08
12/2/2022 16:00:00,75.19
12/9/2022 16:00:00,67.66
12/16/2022 16:00:00,63.1
12/23/2022 16:00:00,62.53
12/30/2022 16:00:00,62.11
1/6/2023 16:00:00,64.64
1/13/2023 16:00:00,69.78
1/20/2023 16:00:00,68.13
1/27/2023 16:00:00,73.14
2/3/2023 16:00:00,76.53
2/10/2023 16:00:00,73.86
2/17/2023 16:00:00,73.2
2/24/2023 16:00:00,67.23
3/3/2023 16:00:00,71.01
3/10/2023 16:00:00,61.59
3/17/2023 16:00:00,64.01
3/24/2023 16:00:00,66.31
3/31/2023 16:00:00,73.18
4/6/2023 16:00:00,72.86
4/14/2023 16:00:00,74.5
4/21/2023 16:00:00,74.12
4/28/2023 16:00:00,75.87
5/5/2023 16:00:00,73.72
5/12/2023 16:00:00,73.01
5/19/2023 16:00:00,76.6
5/26/2023 16:00:00,77.07
6/2/2023 16:00:00,81.25
6/9/2023 16:00:00,82.21
6/16/2023 16:00:00,88.46
6/23/2023 16:00:00,84.32
6/30/2023 16:00:00,89.98
7/7/2023 16:00:00,86.91
7/14/2023 16:00:00,93.17
7/21/2023 16:00:00,94.77
7/28/2023 16:00:00,97.48
8/4/2023 16:00:00,90.9
8/11/2023 16:00:00,89.94
8/18/2023 16:00:00,84.15
8/25/2023 16:00:00,85.93
9/1/2023 16:00:00,92.37
9/8/2023 16:00:00,88.72
9/15/2023 16:00:00,88.07
9/22/2023 16:00:00,80.08
9/29/2023 16:00:00,78.2
10/6/2023 16:00:00,79.02
10/13/2023 16:00:00,79.92
10/20/2023 16:00:00,74.02
10/27/2023 16:00:00,68.33
11/3/2023 16:00:00,80.67
11/10/2023 16:00:00,83.71
11/17/2023 16:00:00,89.53
11/24/2023 13:15:00,91.85
12/1/2023 16:00:00,93.92
12/8/2023 16:00:00,94.34
12/15/2023 16:00:00,101.12
12/22/2023 16:00:00,103.14
12/29/2023 16:00:00,103.99
1/5/2024 16:00:00,98.93
1/12/2024 16:00:00,104.25
1/19/2024 16:00:00,107.66
1/26/2024 16:00:00,110.92
2/2/2024 16:00:00,115.11
2/9/2024 16:00:00,119.62
2/16/2024 16:00:00,117.97
2/23/2024 16:00:00,123.53
3/1/2024 16:00:00,127.04
3/8/2024 16:00:00,125.73
3/15/2024 16:00:00,125.03
3/22/2024 16:00:00,132.94
3/28/2024 16:00:00,134.03
4/5/2024 16:00:00,129.93
4/12/2024 16:00:00,123.84
4/19/2024 16:00:00,112.55
4/26/2024 16:00:00,121.14
