Date,Close
2/12/2010 16:00:00,0.43
2/19/2010 16:00:00,0.47
2/26/2010 16:00:00,0.47
3/5/2010 16:00:00,0.52
3/12/2010 16:00:00,0.55
3/19/2010 16:00:00,0.56
3/26/2010 16:00:00,0.57
4/1/2010 16:00:00,0.58
4/9/2010 16:00:00,0.61
4/16/2010 16:00:00,0.63
4/23/2010 16:00:00,0.67
4/30/2010 16:00:00,0.61
5/7/2010 16:00:00,0.48
5/14/2010 16:00:00,0.52
5/21/2010 16:00:00,0.45
5/28/2010 16:00:00,0.47
6/4/2010 16:00:00,0.46
6/11/2010 16:00:00,0.46
6/18/2010 16:00:00,0.52
6/25/2010 16:00:00,0.46
7/2/2010 16:00:00,0.38
7/9/2010 16:00:00,0.44
7/16/2010 16:00:00,0.43
7/23/2010 16:00:00,0.48
7/30/2010 16:00:00,0.47
8/6/2010 16:00:00,0.5
8/13/2010 16:00:00,0.43
8/20/2010 16:00:00,0.44
8/27/2010 16:00:00,0.41
9/3/2010 16:00:00,0.47
9/10/2010 16:00:00,0.48
9/17/2010 16:00:00,0.53
9/24/2010 16:00:00,0.59
10/1/2010 16:00:00,0.57
10/8/2010 16:00:00,0.59
10/15/2010 16:00:00,0.65
10/22/2010 16:00:00,0.66
10/29/2010 16:00:00,0.68
11/5/2010 16:00:00,0.74
11/12/2010 16:00:00,0.69
11/19/2010 16:00:00,0.69
11/26/2010 16:00:00,0.71
12/3/2010 16:00:00,0.74
12/10/2010 16:00:00,0.77
12/17/2010 16:00:00,0.77
12/23/2010 16:00:00,0.78
12/31/2010 16:00:00,0.77
1/7/2011 16:00:00,0.83
1/14/2011 16:00:00,0.88
1/21/2011 16:00:00,0.82
1/28/2011 16:00:00,0.82
2/4/2011 16:00:00,0.89
2/11/2011 16:00:00,0.94
2/18/2011 16:00:00,0.96
2/25/2011 16:00:00,0.9
3/4/2011 16:00:00,0.92
3/11/2011 16:00:00,0.84
3/18/2011 16:00:00,0.76
3/25/2011 16:00:00,0.86
4/1/2011 16:00:00,0.89
4/8/2011 16:00:00,0.86
4/15/2011 16:00:00,0.85
4/21/2011 16:00:00,0.93
4/29/2011 16:00:00,0.96
5/6/2011 16:00:00,0.93
5/13/2011 16:00:00,0.93
5/20/2011 16:00:00,0.9
5/27/2011 16:00:00,0.88
6/3/2011 16:00:00,0.83
6/10/2011 16:00:00,0.75
6/17/2011 16:00:00,0.72
6/24/2011 16:00:00,0.74
7/1/2011 16:00:00,0.9
7/8/2011 16:00:00,0.95
7/15/2011 16:00:00,0.89
7/22/2011 16:00:00,0.97
7/29/2011 16:00:00,0.89
8/5/2011 16:00:00,0.71
8/12/2011 16:00:00,0.68
8/19/2011 16:00:00,0.55
8/26/2011 16:00:00,0.65
9/2/2011 16:00:00,0.65
9/9/2011 16:00:00,0.64
9/16/2011 16:00:00,0.78
9/23/2011 16:00:00,0.68
9/30/2011 16:00:00,0.62
10/7/2011 16:00:00,0.67
10/14/2011 16:00:00,0.83
10/21/2011 16:00:00,0.79
10/28/2011 16:00:00,0.85
11/4/2011 16:00:00,0.8
11/11/2011 16:00:00,0.8
11/18/2011 16:00:00,0.7
11/25/2011 16:00:00,0.61
12/2/2011 16:00:00,0.74
12/9/2011 16:00:00,0.75
12/16/2011 16:00:00,0.67
12/23/2011 16:00:00,0.72
12/30/2011 16:00:00,0.71
1/6/2012 16:00:00,0.78
1/13/2012 16:00:00,0.8
1/20/2012 16:00:00,0.87
1/27/2012 16:00:00,0.89
2/3/2012 16:00:00,0.97
2/10/2012 16:00:00,0.99
2/17/2012 16:00:00,1.03
2/24/2012 16:00:00,1.06
3/2/2012 16:00:00,1.1
3/9/2012 16:00:00,1.11
3/16/2012 16:00:00,1.19
3/23/2012 16:00:00,1.21
3/30/2012 16:00:00,1.25
4/5/2012 16:00:00,1.25
4/13/2012 16:00:00,1.17
4/20/2012 16:00:00,1.14
4/27/2012 16:00:00,1.22
5/4/2012 16:00:00,1.08
5/11/2012 16:00:00,1.06
5/18/2012 16:00:00,0.9
5/25/2012 16:00:00,0.95
6/1/2012 16:00:00,0.87
6/8/2012 16:00:00,0.98
6/15/2012 16:00:00,0.99
6/22/2012 16:00:00,1.01
6/29/2012 16:00:00,1.04
7/6/2012 16:00:00,1.04
7/13/2012 16:00:00,1
7/20/2012 16:00:00,1.04
7/27/2012 16:00:00,1.07
8/3/2012 16:00:00,1.1
8/10/2012 16:00:00,1.17
8/17/2012 16:00:00,1.25
8/24/2012 16:00:00,1.24
8/31/2012 16:00:00,1.24
9/7/2012 16:00:00,1.3
9/14/2012 16:00:00,1.34
9/21/2012 16:00:00,1.35
9/28/2012 16:00:00,1.26
10/5/2012 16:00:00,1.28
10/12/2012 16:00:00,1.16
10/19/2012 16:00:00,1.1
10/26/2012 16:00:00,1.09
11/2/2012 16:00:00,1.07
11/9/2012 16:00:00,0.99
11/16/2012 16:00:00,0.93
11/23/2012 16:00:00,1.06
11/30/2012 16:00:00,1.1
12/7/2012 16:00:00,1.05
12/14/2012 16:00:00,1.04
12/21/2012 16:00:00,1.08
12/28/2012 16:00:00,1.01
1/4/2013 16:00:00,1.15
1/11/2013 16:00:00,1.18
1/18/2013 16:00:00,1.17
1/25/2013 16:00:00,1.17
2/1/2013 16:00:00,1.2
2/8/2013 16:00:00,1.22
2/15/2013 16:00:00,1.2
2/22/2013 16:00:00,1.17
3/1/2013 16:00:00,1.18
3/8/2013 16:00:00,1.25
3/15/2013 16:00:00,1.25
3/22/2013 16:00:00,1.25
3/28/2013 16:00:00,1.27
4/5/2013 16:00:00,1.21
4/12/2013 16:00:00,1.32
4/19/2013 16:00:00,1.21
4/26/2013 16:00:00,1.29
5/3/2013 16:00:00,1.44
5/10/2013 16:00:00,1.5
5/17/2013 16:00:00,1.57
5/24/2013 16:00:00,1.52
5/31/2013 16:00:00,1.5
6/7/2013 16:00:00,1.51
6/14/2013 16:00:00,1.44
6/21/2013 16:00:00,1.34
6/28/2013 16:00:00,1.38
7/5/2013 16:00:00,1.46
7/12/2013 16:00:00,1.63
7/19/2013 16:00:00,1.59
7/26/2013 16:00:00,1.63
8/2/2013 16:00:00,1.74
8/9/2013 16:00:00,1.71
8/16/2013 16:00:00,1.64
8/23/2013 16:00:00,1.72
8/30/2013 16:00:00,1.63
9/6/2013 16:00:00,1.73
9/13/2013 16:00:00,1.8
9/20/2013 16:00:00,1.88
9/27/2013 16:00:00,1.89
10/4/2013 16:00:00,1.91
10/11/2013 16:00:00,1.89
10/18/2013 16:00:00,2.11
10/25/2013 16:00:00,2.16
11/1/2013 16:00:00,2.15
11/8/2013 16:00:00,2.13
11/15/2013 16:00:00,2.24
11/22/2013 16:00:00,2.24
11/29/2013 16:00:00,2.38
12/6/2013 16:00:00,2.4
12/13/2013 16:00:00,2.3
12/20/2013 16:00:00,2.46
12/27/2013 16:00:00,2.55
1/3/2014 16:00:00,2.47
1/10/2014 16:00:00,2.53
1/17/2014 16:00:00,2.57
1/24/2014 16:00:00,2.46
1/31/2014 16:00:00,2.42
2/7/2014 16:00:00,2.5
2/14/2014 16:00:00,2.72
2/21/2014 16:00:00,2.73
2/28/2014 16:00:00,2.79
3/7/2014 16:00:00,2.81
3/14/2014 16:00:00,2.64
3/21/2014 16:00:00,2.68
3/28/2014 16:00:00,2.51
4/4/2014 16:00:00,2.45
4/11/2014 16:00:00,2.25
4/17/2014 16:00:00,2.41
4/25/2014 16:00:00,2.41
5/2/2014 16:00:00,2.52
5/9/2014 16:00:00,2.45
5/16/2014 16:00:00,2.53
5/23/2014 16:00:00,2.72
5/30/2014 16:00:00,2.85
6/6/2014 16:00:00,2.99
6/13/2014 16:00:00,2.94
6/20/2014 16:00:00,3
6/27/2014 16:00:00,3.09
7/3/2014 16:00:00,3.3
7/11/2014 16:00:00,3.25
7/18/2014 16:00:00,3.33
7/25/2014 16:00:00,3.39
8/1/2014 16:00:00,3.17
8/8/2014 16:00:00,3.19
8/15/2014 16:00:00,3.45
8/22/2014 16:00:00,3.63
8/29/2014 16:00:00,3.71
9/5/2014 16:00:00,3.72
9/12/2014 16:00:00,3.67
9/19/2014 16:00:00,3.74
9/26/2014 16:00:00,3.6
10/3/2014 16:00:00,3.53
10/10/2014 16:00:00,3.13
10/17/2014 16:00:00,2.99
10/24/2014 16:00:00,3.54
10/31/2014 16:00:00,3.84
11/7/2014 16:00:00,3.86
11/14/2014 16:00:00,4.05
11/21/2014 16:00:00,4.13
11/28/2014 16:00:00,4.39
12/5/2014 16:00:00,4.3
12/12/2014 16:00:00,3.97
12/19/2014 16:00:00,4.19
12/26/2014 16:00:00,4.28
1/2/2015 16:00:00,4.03
1/9/2015 16:00:00,3.97
1/16/2015 16:00:00,3.77
1/23/2015 16:00:00,4.15
1/30/2015 16:00:00,3.78
2/6/2015 16:00:00,4
2/13/2015 16:00:00,4.45
2/20/2015 16:00:00,4.64
2/27/2015 16:00:00,4.64
3/6/2015 16:00:00,4.5
3/13/2015 16:00:00,4.24
3/20/2015 16:00:00,4.68
3/27/2015 16:00:00,4.27
4/2/2015 16:00:00,4.23
4/10/2015 16:00:00,4.55
4/17/2015 16:00:00,4.32
4/24/2015 16:00:00,4.89
5/1/2015 16:00:00,4.7
5/8/2015 16:00:00,4.63
5/15/2015 16:00:00,4.75
5/22/2015 16:00:00,4.86
5/29/2015 16:00:00,4.8
6/5/2015 16:00:00,4.7
6/12/2015 16:00:00,4.62
6/19/2015 16:00:00,4.78
6/26/2015 16:00:00,4.72
7/2/2015 16:00:00,4.54
7/10/2015 16:00:00,4.48
7/17/2015 16:00:00,5.25
7/24/2015 16:00:00,4.92
7/31/2015 16:00:00,5.02
8/7/2015 16:00:00,4.8
8/14/2015 16:00:00,4.82
8/21/2015 16:00:00,3.83
8/28/2015 16:00:00,4.11
9/4/2015 16:00:00,3.7
9/11/2015 16:00:00,4.06
9/18/2015 16:00:00,4.06
9/25/2015 16:00:00,3.79
10/2/2015 16:00:00,3.88
10/9/2015 16:00:00,4.16
10/16/2015 16:00:00,4.35
10/23/2015 16:00:00,4.91
10/30/2015 16:00:00,4.99
11/6/2015 16:00:00,5.18
11/13/2015 16:00:00,4.53
11/20/2015 16:00:00,5.11
11/27/2015 16:00:00,5.08
12/4/2015 16:00:00,5.18
12/11/2015 16:00:00,4.61
12/18/2015 16:00:00,4.53
12/24/2015 16:00:00,4.85
12/31/2015 16:00:00,4.76
1/8/2016 16:00:00,3.81
1/15/2016 16:00:00,3.44
1/22/2016 16:00:00,3.73
1/29/2016 16:00:00,3.75
2/5/2016 16:00:00,3.12
2/12/2016 16:00:00,3.1
2/19/2016 16:00:00,3.45
2/26/2016 16:00:00,3.62
3/4/2016 16:00:00,3.85
3/11/2016 16:00:00,3.93
3/18/2016 16:00:00,4.07
3/24/2016 16:00:00,4.05
4/1/2016 16:00:00,4.41
4/8/2016 16:00:00,4.24
4/15/2016 16:00:00,4.43
4/22/2016 16:00:00,4.23
4/29/2016 16:00:00,3.86
5/6/2016 16:00:00,3.83
5/13/2016 16:00:00,3.82
5/20/2016 16:00:00,3.92
5/27/2016 16:00:00,4.33
6/3/2016 16:00:00,4.32
6/10/2016 16:00:00,4.19
6/17/2016 16:00:00,3.94
6/24/2016 16:00:00,3.68
7/1/2016 16:00:00,4.07
7/8/2016 16:00:00,4.32
7/15/2016 16:00:00,4.5
7/22/2016 16:00:00,4.72
7/29/2016 16:00:00,4.92
8/5/2016 16:00:00,5.12
8/12/2016 16:00:00,5.17
8/19/2016 16:00:00,5.17
8/26/2016 16:00:00,5.11
9/2/2016 16:00:00,5.15
9/9/2016 16:00:00,4.77
9/16/2016 16:00:00,5.18
9/23/2016 16:00:00,5.32
9/30/2016 16:00:00,5.36
10/7/2016 16:00:00,5.33
10/14/2016 16:00:00,5.14
10/21/2016 16:00:00,5.27
10/28/2016 16:00:00,5.14
11/4/2016 16:00:00,4.68
11/11/2016 16:00:00,4.94
11/18/2016 16:00:00,5.13
11/25/2016 16:00:00,5.32
12/2/2016 16:00:00,4.9
12/9/2016 16:00:00,5.4
12/16/2016 16:00:00,5.45
12/23/2016 16:00:00,5.54
12/30/2016 16:00:00,5.3
1/6/2017 16:00:00,5.76
1/13/2017 16:00:00,5.94
1/20/2017 16:00:00,5.94
1/27/2017 16:00:00,6.31
2/3/2017 16:00:00,6.29
2/10/2017 16:00:00,6.55
2/17/2017 16:00:00,6.92
2/24/2017 16:00:00,6.99
3/3/2017 16:00:00,7.11
3/10/2017 16:00:00,7.16
3/17/2017 16:00:00,7.25
3/24/2017 16:00:00,7.07
3/31/2017 16:00:00,7.35
4/7/2017 16:00:00,7.28
4/13/2017 16:00:00,7.02
4/21/2017 16:00:00,7.36
4/28/2017 16:00:00,7.94
5/5/2017 16:00:00,8.21
5/12/2017 16:00:00,8.4
5/19/2017 16:00:00,8.23
5/26/2017 16:00:00,8.85
6/2/2017 16:00:00,9.26
6/9/2017 16:00:00,8.61
